Date,Time,CO(GT),CO ppm,C6H6(GT),C6H6 ppm,,
11/3/2004,1:00:00,2.6,2.270,13.2,0.00413,,
11/3/2004,2:00:00,2.2,1.920,10.7,0.00334,,
11/3/2004,3:00:00,0.9,0.786,4.1,0.00129,,
11/3/2004,4:00:00,-200,-174.581,2.9,0.00091,,
11/3/2004,5:00:00,0.5,0.436,2.7,0.00083,,
11/3/2004,6:00:00,0.7,0.611,4.3,0.00134,,
11/3/2004,7:00:00,1.3,1.135,8.0,0.00251,,
11/3/2004,8:00:00,2.2,1.920,15.5,0.00486,,
11/3/2004,9:00:00,3.7,3.230,23.8,0.00744,,
11/3/2004,10:00:00,3.7,3.230,21.0,0.00656,,
11/3/2004,11:00:00,3.4,2.968,19.3,0.00605,,
11/3/2004,12:00:00,3.4,2.968,19.7,0.00615,,
11/3/2004,13:00:00,2.6,2.270,13.2,0.00413,,
11/3/2004,14:00:00,2.5,2.182,13.0,0.00408,,
11/3/2004,15:00:00,2.5,2.182,12.9,0.00404,,
11/3/2004,16:00:00,2.7,2.357,15.1,0.00472,,
11/3/2004,17:00:00,3.2,2.793,16.3,0.00509,,
11/3/2004,18:00:00,3.7,3.230,20.5,0.00643,,
11/3/2004,19:00:00,4.6,4.015,24.4,0.00763,,
11/3/2004,20:00:00,3.3,2.881,18.7,0.00586,,
11/3/2004,21:00:00,2.4,2.095,12.7,0.00396,,
11/3/2004,22:00:00,2.8,2.444,15.6,0.00489,,
11/3/2004,23:00:00,2.7,2.357,14.2,0.00443,,
11/4/2004,0:00:00,1.8,1.571,9.9,0.00311,,
11/4/2004,1:00:00,1.1,0.960,6.3,0.00197,,
11/4/2004,2:00:00,1.2,1.047,5.2,0.00163,,
11/4/2004,3:00:00,0.8,0.698,4.2,0.00131,,
11/4/2004,4:00:00,0.6,0.524,2.9,0.00090,,
11/4/2004,5:00:00,0.5,0.436,2.6,0.00082,,
11/4/2004,6:00:00,0.7,0.611,4.7,0.00148,,
11/4/2004,7:00:00,0.8,0.698,5.1,0.00159,,
11/4/2004,8:00:00,3.5,3.055,22.2,0.00695,,
11/4/2004,9:00:00,3.6,3.142,23.3,0.00730,,
11/4/2004,10:00:00,-200,-174.581,26.3,0.00825,,
11/4/2004,11:00:00,-200,-174.581,19.7,0.00615,,
11/4/2004,12:00:00,-200,-174.581,17.4,0.00545,,
11/4/2004,13:00:00,-200,-174.581,20.2,0.00632,,
11/4/2004,14:00:00,-200,-174.581,24.4,0.00763,,
11/4/2004,15:00:00,-200,-174.581,24.5,0.00768,,
11/4/2004,16:00:00,-200,-174.581,24.8,0.00777,,
11/4/2004,17:00:00,-200,-174.581,45.9,0.01435,,
11/4/2004,18:00:00,8.7,7.594,47.5,0.01486,,
11/4/2004,19:00:00,5.8,5.063,33.0,0.01032,,
11/4/2004,20:00:00,4.3,3.753,27.2,0.00852,,
11/4/2004,21:00:00,3.6,3.142,21.8,0.00681,,
11/4/2004,22:00:00,3.9,3.404,21.3,0.00667,,
11/4/2004,23:00:00,2.4,2.095,13.3,0.00417,,
11/5/2004,0:00:00,1.6,1.397,8.8,0.00275,,
11/5/2004,1:00:00,1.8,1.571,9.2,0.00286,,
11/5/2004,2:00:00,1.5,1.309,7.6,0.00239,,
11/5/2004,3:00:00,0.7,0.611,3.6,0.00113,,
11/5/2004,4:00:00,0.5,0.436,2.8,0.00088,,
11/5/2004,5:00:00,0.4,0.349,2.2,0.00070,,
11/5/2004,6:00:00,0.5,0.436,3.4,0.00107,,
11/5/2004,7:00:00,0.8,0.698,5.7,0.00180,,
11/5/2004,8:00:00,2,1.746,16.3,0.00509,,
11/5/2004,9:00:00,6.2,5.412,37.9,0.01186,,
11/5/2004,10:00:00,4.5,3.928,25.5,0.00799,,
11/5/2004,11:00:00,4.6,4.015,24.2,0.00757,,
11/5/2004,12:00:00,3.3,2.881,20.9,0.00654,,
11/5/2004,13:00:00,3.6,3.142,22.1,0.00692,,
11/5/2004,14:00:00,4.4,3.841,25.0,0.00783,,
11/5/2004,15:00:00,4.3,3.753,26.4,0.00825,,
11/5/2004,16:00:00,5,4.365,29.8,0.00934,,
11/5/2004,17:00:00,8.1,7.071,45.0,0.01407,,
11/5/2004,18:00:00,8,6.983,42.8,0.01340,,
11/5/2004,19:00:00,3.6,3.142,22.4,0.00703,,
11/5/2004,20:00:00,2.9,2.531,15.9,0.00498,,
11/5/2004,21:00:00,2.7,2.357,14.3,0.00447,,
11/5/2004,22:00:00,1.9,1.659,10.7,0.00334,,
11/5/2004,23:00:00,1.3,1.135,7.6,0.00236,,
11/6/2004,0:00:00,1.2,1.047,6.7,0.00209,,
11/6/2004,1:00:00,1.8,1.571,9.0,0.00280,,
11/6/2004,2:00:00,1.9,1.659,9.0,0.00282,,
11/6/2004,3:00:00,1.5,1.309,7.0,0.00218,,
11/6/2004,4:00:00,0.9,0.786,4.3,0.00134,,
11/6/2004,5:00:00,0.5,0.436,2.8,0.00088,,
11/6/2004,6:00:00,0.6,0.524,3.7,0.00116,,
11/6/2004,7:00:00,1.1,0.960,6.3,0.00199,,
11/6/2004,8:00:00,2.8,2.444,14.5,0.00455,,
11/6/2004,9:00:00,2.9,2.531,16.4,0.00512,,
11/6/2004,10:00:00,1.7,1.484,10.9,0.00342,,
11/6/2004,11:00:00,2.3,2.008,14.1,0.00443,,
11/6/2004,12:00:00,3.3,2.881,17.1,0.00536,,
11/6/2004,13:00:00,3.5,3.055,19.4,0.00608,,
11/6/2004,14:00:00,3.8,3.317,20.9,0.00654,,
11/6/2004,15:00:00,3.4,2.968,17.7,0.00553,,
11/6/2004,16:00:00,3.8,3.317,19.8,0.00621,,
11/6/2004,17:00:00,3.6,3.142,19.5,0.00610,,
11/6/2004,18:00:00,3.5,3.055,17.0,0.00533,,
11/6/2004,19:00:00,2.8,2.444,14.6,0.00458,,
11/6/2004,20:00:00,2.5,2.182,12.0,0.00375,,
11/6/2004,21:00:00,3.1,2.706,13.3,0.00416,,
11/6/2004,22:00:00,1.8,1.571,7.9,0.00248,,
11/6/2004,23:00:00,1.6,1.397,7.9,0.00247,,
11/7/2004,0:00:00,1.9,1.659,7.5,0.00236,,
11/7/2004,1:00:00,2,1.746,8.4,0.00264,,
11/7/2004,2:00:00,1.4,1.222,6.9,0.00216,,
11/7/2004,3:00:00,1.2,1.047,4.6,0.00143,,
11/7/2004,4:00:00,-200,-174.581,3.8,0.00119,,
11/7/2004,5:00:00,0.7,0.611,2.1,0.00065,,
11/7/2004,6:00:00,0.4,0.349,1.5,0.00046,,
11/7/2004,7:00:00,0.4,0.349,1.2,0.00037,,
11/7/2004,8:00:00,0.5,0.436,1.6,0.00049,,
11/7/2004,9:00:00,0.7,0.611,1.9,0.00061,,
11/7/2004,10:00:00,0.7,0.611,2.0,0.00062,,
11/7/2004,11:00:00,0.7,0.611,2.7,0.00084,,
11/7/2004,12:00:00,1,0.873,3.6,0.00111,,
11/7/2004,13:00:00,1,0.873,3.7,0.00116,,
11/7/2004,14:00:00,0.9,0.786,3.9,0.00122,,
11/7/2004,15:00:00,0.9,0.786,3.8,0.00120,,
11/7/2004,16:00:00,0.9,0.786,3.4,0.00106,,
11/7/2004,17:00:00,1.1,0.960,4.0,0.00127,,
11/7/2004,18:00:00,3.2,2.793,14.3,0.00448,,
11/7/2004,19:00:00,3.1,2.706,10.5,0.00328,,
11/7/2004,20:00:00,3.1,2.706,12.2,0.00381,,
11/7/2004,21:00:00,2.3,2.008,11.4,0.00357,,
11/7/2004,22:00:00,1.8,1.571,7.3,0.00227,,
11/7/2004,23:00:00,0.8,0.698,2.4,0.00075,,
11/8/2004,0:00:00,0.9,0.786,2.7,0.00083,,
11/8/2004,1:00:00,0.8,0.698,2.5,0.00079,,
11/8/2004,2:00:00,0.7,0.611,1.7,0.00053,,
11/8/2004,3:00:00,0.4,0.349,0.5,0.00017,,
11/8/2004,4:00:00,0.2,0.175,0.3,0.00008,,
11/8/2004,5:00:00,0.2,0.175,0.4,0.00012,,
11/8/2004,6:00:00,0.3,0.262,0.6,0.00020,,
11/8/2004,7:00:00,0.7,0.611,2.1,0.00066,,
11/8/2004,8:00:00,1.7,1.484,7.4,0.00232,,
11/8/2004,9:00:00,1.8,1.571,5.9,0.00186,,
11/8/2004,10:00:00,1.5,1.309,4.8,0.00151,,
11/8/2004,11:00:00,1.3,1.135,4.5,0.00142,,
11/8/2004,12:00:00,1.2,1.047,5.1,0.00159,,
11/8/2004,13:00:00,1.3,1.135,6.0,0.00187,,
11/8/2004,14:00:00,1.8,1.571,10.0,0.00314,,
11/8/2004,15:00:00,1.7,1.484,7.8,0.00243,,
11/8/2004,16:00:00,2.2,1.920,11.2,0.00352,,
11/8/2004,17:00:00,3.2,2.793,17.0,0.00533,,
11/8/2004,18:00:00,5.9,5.150,31.0,0.00972,,
11/8/2004,19:00:00,6.6,5.761,28.9,0.00904,,
11/8/2004,20:00:00,-200,-174.581,23.1,0.00724,,
11/8/2004,21:00:00,-200,-174.581,13.7,0.00428,,
11/8/2004,22:00:00,-200,-174.581,8.0,0.00251,,
11/8/2004,23:00:00,-200,-174.581,7.4,0.00230,,
11/9/2004,0:00:00,-200,-174.581,4.9,0.00154,,
11/9/2004,1:00:00,-200,-174.581,3.7,0.00117,,
11/9/2004,2:00:00,-200,-174.581,2.9,0.00091,,
11/9/2004,3:00:00,-200,-174.581,1.9,0.00061,,
11/9/2004,4:00:00,-200,-174.581,1.4,0.00045,,
11/9/2004,5:00:00,-200,-174.581,1.9,0.00058,,
11/9/2004,6:00:00,-200,-174.581,3.2,0.00101,,
11/9/2004,7:00:00,-200,-174.581,7.4,0.00230,,
11/9/2004,8:00:00,-200,-174.581,22.4,0.00701,,
11/9/2004,9:00:00,-200,-174.581,22.8,0.00714,,
11/9/2004,10:00:00,-200,-174.581,18.5,0.00580,,
11/9/2004,11:00:00,-200,-174.581,20.4,0.00639,,
11/9/2004,12:00:00,-200,-174.581,10.6,0.00332,,
11/9/2004,13:00:00,-200,-174.581,11.8,0.00368,,
11/9/2004,14:00:00,-200,-174.581,14.8,0.00465,,
11/9/2004,15:00:00,2.1,1.833,13.1,0.00410,,
11/9/2004,16:00:00,1.5,1.309,7.5,0.00235,,
11/9/2004,17:00:00,1.6,1.397,8.1,0.00255,,
11/9/2004,18:00:00,3.5,3.055,16.9,0.00528,,
11/9/2004,19:00:00,4.6,4.015,19.9,0.00623,,
11/9/2004,20:00:00,4.7,4.103,16.5,0.00515,,
11/9/2004,21:00:00,3,2.619,9.6,0.00300,,
11/9/2004,22:00:00,1.5,1.309,5.3,0.00165,,
11/9/2004,23:00:00,0.9,0.786,3.5,0.00108,,
11/10/2004,0:00:00,0.8,0.698,2.5,0.00078,,
11/10/2004,1:00:00,0.7,0.611,2.5,0.00079,,
11/10/2004,2:00:00,0.6,0.524,2.2,0.00069,,
11/10/2004,3:00:00,0.3,0.262,0.8,0.00025,,
11/10/2004,4:00:00,0.2,0.175,0.5,0.00016,,
11/10/2004,5:00:00,0.2,0.175,0.5,0.00016,,
11/10/2004,6:00:00,0.3,0.262,0.9,0.00028,,
11/10/2004,7:00:00,0.5,0.436,1.6,0.00051,,
11/10/2004,8:00:00,1.4,1.222,5.8,0.00182,,
11/10/2004,9:00:00,2,1.746,9.5,0.00298,,
11/10/2004,10:00:00,1.6,1.397,6.7,0.00209,,
11/10/2004,11:00:00,1.3,1.135,4.4,0.00138,,
11/10/2004,12:00:00,1.4,1.222,6.8,0.00214,,
11/10/2004,13:00:00,1.9,1.659,7.8,0.00245,,
11/10/2004,14:00:00,2.7,2.357,10.8,0.00338,,
11/10/2004,15:00:00,2.1,1.833,9.8,0.00307,,
11/10/2004,16:00:00,2.4,2.095,11.3,0.00353,,
11/10/2004,17:00:00,2.7,2.357,12.3,0.00386,,
11/10/2004,18:00:00,2.5,2.182,12.6,0.00394,,
11/10/2004,19:00:00,3.7,3.230,17.0,0.00531,,
11/10/2004,20:00:00,4.6,4.015,21.4,0.00670,,
11/10/2004,21:00:00,3.9,3.404,15.3,0.00479,,
11/10/2004,22:00:00,2.2,1.920,9.9,0.00309,,
11/10/2004,23:00:00,2.7,2.357,13.4,0.00418,,
11/11/2004,0:00:00,2.6,2.270,11.2,0.00352,,
11/11/2004,1:00:00,2.1,1.833,9.4,0.00296,,
11/11/2004,2:00:00,1.4,1.222,6.6,0.00206,,
11/11/2004,3:00:00,1.2,1.047,5.5,0.00171,,
11/11/2004,4:00:00,1.1,0.960,5.4,0.00170,,
11/11/2004,5:00:00,1.1,0.960,5.3,0.00166,,
11/11/2004,6:00:00,1.1,0.960,6.1,0.00189,,
11/11/2004,7:00:00,1.5,1.309,8.1,0.00255,,
11/11/2004,8:00:00,3.1,2.706,17.3,0.00540,,
11/11/2004,9:00:00,6.8,5.936,32.3,0.01012,,
11/11/2004,10:00:00,5.4,4.714,24.1,0.00755,,
11/11/2004,11:00:00,4.5,3.928,21.0,0.00658,,
11/11/2004,12:00:00,3,2.619,12.7,0.00397,,
11/11/2004,13:00:00,2.8,2.444,13.6,0.00427,,
11/11/2004,14:00:00,3.9,3.404,18.0,0.00564,,
11/11/2004,15:00:00,3.4,2.968,14.3,0.00447,,
11/11/2004,16:00:00,3.2,2.793,13.7,0.00429,,
11/11/2004,17:00:00,2.8,2.444,11.2,0.00350,,
11/11/2004,18:00:00,3.9,3.404,16.5,0.00517,,
11/11/2004,19:00:00,3.5,3.055,16.1,0.00504,,
11/11/2004,20:00:00,4.7,4.103,20.6,0.00644,,
11/11/2004,21:00:00,4.6,4.015,16.8,0.00525,,
11/11/2004,22:00:00,1.2,1.047,4.8,0.00151,,
11/11/2004,23:00:00,1.1,0.960,4.0,0.00125,,
11/12/2004,0:00:00,1.2,1.047,4.5,0.00142,,
11/12/2004,1:00:00,1.6,1.397,5.4,0.00170,,
11/12/2004,2:00:00,0.7,0.611,2.4,0.00074,,
11/12/2004,3:00:00,0.4,0.349,1.2,0.00036,,
11/12/2004,4:00:00,-200,-174.581,1.6,0.00049,,
11/12/2004,5:00:00,0.6,0.524,1.7,0.00052,,
11/12/2004,6:00:00,0.5,0.436,1.7,0.00053,,
11/12/2004,7:00:00,0.6,0.524,2.3,0.00071,,
11/12/2004,8:00:00,1.4,1.222,5.7,0.00179,,
11/12/2004,9:00:00,2,1.746,7.9,0.00248,,
11/12/2004,10:00:00,1.6,1.397,6.4,0.00201,,
11/12/2004,11:00:00,1.6,1.397,6.9,0.00217,,
11/12/2004,12:00:00,1.7,1.484,6.7,0.00209,,
11/12/2004,13:00:00,2,1.746,8.7,0.00272,,
11/12/2004,14:00:00,2.3,2.008,9.9,0.00311,,
11/12/2004,15:00:00,2.4,2.095,11.4,0.00356,,
11/12/2004,16:00:00,2.2,1.920,9.8,0.00306,,
11/12/2004,17:00:00,2.6,2.270,12.9,0.00403,,
11/12/2004,18:00:00,4,3.492,16.6,0.00518,,
11/12/2004,19:00:00,5.2,4.539,20.8,0.00651,,
11/12/2004,20:00:00,3.9,3.404,18.8,0.00590,,
11/12/2004,21:00:00,3.8,3.317,12.6,0.00394,,
11/12/2004,22:00:00,1.6,1.397,5.9,0.00184,,
11/12/2004,23:00:00,1.5,1.309,6.1,0.00192,,
11/13/2004,0:00:00,1.6,1.397,5.0,0.00157,,
11/13/2004,1:00:00,1.5,1.309,4.9,0.00153,,
11/13/2004,2:00:00,1,0.873,2.7,0.00085,,
11/13/2004,3:00:00,0.8,0.698,2.7,0.00084,,
11/13/2004,4:00:00,1.3,1.135,5.0,0.00158,,
11/13/2004,5:00:00,1,0.873,3.7,0.00114,,
11/13/2004,6:00:00,1,0.873,3.8,0.00120,,
11/13/2004,7:00:00,0.9,0.786,3.3,0.00104,,
11/13/2004,8:00:00,2.1,1.833,9.7,0.00304,,
11/13/2004,9:00:00,2.1,1.833,10.7,0.00334,,
11/13/2004,10:00:00,3.1,2.706,14.7,0.00460,,
11/13/2004,11:00:00,3.8,3.317,17.6,0.00550,,
11/13/2004,12:00:00,3.7,3.230,17.5,0.00546,,
11/13/2004,13:00:00,3.6,3.142,14.1,0.00440,,
11/13/2004,14:00:00,3.3,2.881,12.1,0.00378,,
11/13/2004,15:00:00,2.1,1.833,9.2,0.00288,,
11/13/2004,16:00:00,2.3,2.008,10.6,0.00330,,
11/13/2004,17:00:00,2.1,1.833,9.0,0.00283,,
11/13/2004,18:00:00,1.9,1.659,7.5,0.00235,,
11/13/2004,19:00:00,1.9,1.659,8.0,0.00250,,
11/13/2004,20:00:00,2.3,2.008,9.1,0.00285,,
11/13/2004,21:00:00,1.7,1.484,4.7,0.00147,,
11/13/2004,22:00:00,0.8,0.698,1.8,0.00057,,
11/13/2004,23:00:00,0.8,0.698,2.1,0.00065,,
11/14/2004,0:00:00,0.8,0.698,1.8,0.00056,,
11/14/2004,1:00:00,0.8,0.698,1.8,0.00056,,
11/14/2004,2:00:00,0.6,0.524,1.0,0.00032,,
11/14/2004,3:00:00,0.4,0.349,0.8,0.00025,,
11/14/2004,4:00:00,0.3,0.262,0.7,0.00023,,
11/14/2004,5:00:00,0.3,0.262,0.4,0.00012,,
11/14/2004,6:00:00,0.2,0.175,0.2,0.00008,,
11/14/2004,7:00:00,0.2,0.175,0.2,0.00007,,
11/14/2004,8:00:00,0.3,0.262,0.3,0.00009,,
11/14/2004,9:00:00,0.3,0.262,0.4,0.00013,,
11/14/2004,10:00:00,0.4,0.349,0.5,0.00016,,
11/14/2004,11:00:00,0.4,0.349,0.6,0.00019,,
11/14/2004,12:00:00,0.6,0.524,1.1,0.00034,,
11/14/2004,13:00:00,0.6,0.524,1.2,0.00039,,
11/14/2004,14:00:00,0.6,0.524,1.4,0.00045,,
11/14/2004,15:00:00,0.5,0.436,1.1,0.00035,,
11/14/2004,16:00:00,0.6,0.524,1.3,0.00041,,
11/14/2004,17:00:00,0.7,0.611,1.8,0.00056,,
11/14/2004,18:00:00,1.4,1.222,4.7,0.00148,,
11/14/2004,19:00:00,1.2,1.047,3.0,0.00095,,
11/14/2004,20:00:00,1.1,0.960,3.0,0.00094,,
11/14/2004,21:00:00,1,0.873,2.8,0.00089,,
11/14/2004,22:00:00,0.6,0.524,1.6,0.00051,,
11/14/2004,23:00:00,0.8,0.698,2.3,0.00072,,
11/15/2004,0:00:00,0.6,0.524,1.3,0.00042,,
11/15/2004,1:00:00,0.5,0.436,1.1,0.00034,,
11/15/2004,2:00:00,0.3,0.262,0.6,0.00017,,
11/15/2004,3:00:00,0.2,0.175,0.4,0.00013,,
11/15/2004,4:00:00,-200,-174.581,0.4,0.00012,,
11/15/2004,5:00:00,0.3,0.262,0.4,0.00012,,
11/15/2004,6:00:00,0.4,0.349,0.8,0.00025,,
11/15/2004,7:00:00,0.7,0.611,2.0,0.00064,,
11/15/2004,8:00:00,2,1.746,8.7,0.00273,,
11/15/2004,9:00:00,2.4,2.095,8.6,0.00269,,
11/15/2004,10:00:00,1.8,1.571,6.8,0.00214,,
11/15/2004,11:00:00,1.6,1.397,6.2,0.00194,,
11/15/2004,12:00:00,1.7,1.484,6.4,0.00201,,
11/15/2004,13:00:00,1.8,1.571,6.7,0.00209,,
11/15/2004,14:00:00,1.7,1.484,6.2,0.00194,,
11/15/2004,15:00:00,1.7,1.484,6.7,0.00209,,
11/15/2004,16:00:00,1.7,1.484,7.8,0.00244,,
11/15/2004,17:00:00,2.6,2.270,11.5,0.00360,,
11/15/2004,18:00:00,4,3.492,16.7,0.00524,,
11/15/2004,19:00:00,3.8,3.317,16.6,0.00519,,
11/15/2004,20:00:00,4,3.492,16.3,0.00512,,
11/15/2004,21:00:00,2.4,2.095,8.6,0.00269,,
11/15/2004,22:00:00,1.4,1.222,5.4,0.00168,,
11/15/2004,23:00:00,1.3,1.135,4.0,0.00126,,
11/16/2004,0:00:00,1.3,1.135,3.9,0.00122,,
11/16/2004,1:00:00,1,0.873,2.8,0.00088,,
11/16/2004,2:00:00,0.8,0.698,2.2,0.00068,,
11/16/2004,3:00:00,0.6,0.524,0.9,0.00029,,
11/16/2004,4:00:00,0.4,0.349,0.7,0.00023,,
11/16/2004,5:00:00,0.5,0.436,0.7,0.00022,,
11/16/2004,6:00:00,0.5,0.436,1.2,0.00037,,
11/16/2004,7:00:00,0.9,0.786,3.3,0.00103,,
11/16/2004,8:00:00,3.5,3.055,16.6,0.00519,,
11/16/2004,9:00:00,5.2,4.539,26.3,0.00825,,
11/16/2004,10:00:00,4.3,3.753,16.4,0.00514,,
11/16/2004,11:00:00,3.5,3.055,15.5,0.00486,,
11/16/2004,12:00:00,2.6,2.270,10.7,0.00334,,
11/16/2004,13:00:00,2.5,2.182,11.1,0.00347,,
11/16/2004,14:00:00,2.8,2.444,11.7,0.00366,,
11/16/2004,15:00:00,2.2,1.920,10.9,0.00341,,
11/16/2004,16:00:00,2.4,2.095,11.4,0.00357,,
11/16/2004,17:00:00,3.5,3.055,16.3,0.00512,,
11/16/2004,18:00:00,4.2,3.666,18.5,0.00580,,
11/16/2004,19:00:00,3.1,2.706,14.5,0.00455,,
11/16/2004,20:00:00,3.2,2.793,15.8,0.00496,,
11/16/2004,21:00:00,2.8,2.444,13.2,0.00414,,
11/16/2004,22:00:00,2.2,1.920,7.8,0.00243,,
11/16/2004,23:00:00,1.8,1.571,6.1,0.00191,,
11/17/2004,0:00:00,1.7,1.484,5.0,0.00157,,
11/17/2004,1:00:00,1.6,1.397,5.3,0.00165,,
11/17/2004,2:00:00,1.1,0.960,2.9,0.00091,,
11/17/2004,3:00:00,0.8,0.698,1.9,0.00058,,
11/17/2004,4:00:00,0.7,0.611,1.2,0.00039,,
11/17/2004,5:00:00,0.8,0.698,1.6,0.00049,,
11/17/2004,6:00:00,0.9,0.786,2.0,0.00062,,
11/17/2004,7:00:00,1.2,1.047,4.0,0.00126,,
11/17/2004,8:00:00,3.3,2.881,15.4,0.00482,,
11/17/2004,9:00:00,3.8,3.317,19.0,0.00593,,
11/17/2004,10:00:00,3.2,2.793,14.6,0.00456,,
11/17/2004,11:00:00,-200,-174.581,16.0,0.00501,,
11/17/2004,12:00:00,3.2,2.793,14.4,0.00452,,
11/17/2004,13:00:00,4.2,3.666,19.0,0.00595,,
11/17/2004,14:00:00,4.3,3.753,20.3,0.00637,,
11/17/2004,15:00:00,4,3.492,19.5,0.00609,,
11/17/2004,16:00:00,4.1,3.579,21.0,0.00658,,
11/17/2004,17:00:00,7.8,6.809,35.9,0.01125,,
11/17/2004,18:00:00,10.2,8.904,47.7,0.01492,,
11/17/2004,19:00:00,6.6,5.761,30.1,0.00942,,
11/17/2004,20:00:00,4.3,3.753,22.0,0.00689,,
11/17/2004,21:00:00,4.9,4.277,19.0,0.00594,,
11/17/2004,22:00:00,2.6,2.270,9.2,0.00289,,
11/17/2004,23:00:00,2.3,2.008,7.1,0.00221,,
11/18/2004,0:00:00,2.7,2.357,8.2,0.00257,,
11/18/2004,1:00:00,2.2,1.920,5.1,0.00161,,
11/18/2004,2:00:00,2,1.746,5.6,0.00176,,
11/18/2004,3:00:00,1.3,1.135,3.5,0.00111,,
11/18/2004,4:00:00,1.2,1.047,3.8,0.00119,,
11/18/2004,5:00:00,1.1,0.960,3.6,0.00112,,
11/18/2004,6:00:00,1.4,1.222,6.6,0.00208,,
11/18/2004,7:00:00,2.1,1.833,9.9,0.00310,,
11/18/2004,8:00:00,4.5,3.928,21.5,0.00674,,
11/18/2004,9:00:00,5.6,4.888,27.8,0.00870,,
11/18/2004,10:00:00,5.6,4.888,22.9,0.00716,,
11/18/2004,11:00:00,4.7,4.103,20.2,0.00632,,
11/18/2004,12:00:00,4.2,3.666,19.7,0.00616,,
11/18/2004,13:00:00,3.6,3.142,13.8,0.00432,,
11/18/2004,14:00:00,3.2,2.793,15.3,0.00478,,
11/18/2004,15:00:00,3.1,2.706,15.9,0.00499,,
11/18/2004,16:00:00,3.8,3.317,17.4,0.00545,,
11/18/2004,17:00:00,3.9,3.404,17.6,0.00551,,
11/18/2004,18:00:00,4.6,4.015,20.4,0.00638,,
11/18/2004,19:00:00,4.9,4.277,22.6,0.00708,,
11/18/2004,20:00:00,5.4,4.714,25.1,0.00786,,
11/18/2004,21:00:00,4.3,3.753,17.2,0.00539,,
11/18/2004,22:00:00,3.1,2.706,11.7,0.00367,,
11/18/2004,23:00:00,2.5,2.182,9.2,0.00286,,
11/19/2004,0:00:00,2.4,2.095,7.7,0.00240,,
11/19/2004,1:00:00,1.9,1.659,5.6,0.00175,,
11/19/2004,2:00:00,1.3,1.135,3.3,0.00103,,
11/19/2004,3:00:00,1.2,1.047,2.3,0.00073,,
11/19/2004,4:00:00,1.1,0.960,2.1,0.00065,,
11/19/2004,5:00:00,0.9,0.786,1.3,0.00042,,
11/19/2004,6:00:00,1,0.873,1.6,0.00049,,
11/19/2004,7:00:00,1.6,1.397,5.3,0.00165,,
11/19/2004,8:00:00,4.8,4.190,20.5,0.00642,,
11/19/2004,9:00:00,5.9,5.150,22.7,0.00712,,
11/19/2004,10:00:00,5.6,4.888,16.7,0.00523,,
11/19/2004,11:00:00,3.5,3.055,13.8,0.00431,,
11/19/2004,12:00:00,2.8,2.444,11.8,0.00369,,
11/19/2004,13:00:00,3.6,3.142,15.2,0.00476,,
11/19/2004,14:00:00,4.8,4.190,17.9,0.00559,,
11/19/2004,15:00:00,5,4.365,14.8,0.00463,,
11/19/2004,16:00:00,5.6,4.888,18.3,0.00571,,
11/19/2004,17:00:00,7.5,6.547,24.4,0.00764,,
11/19/2004,18:00:00,7.2,6.285,25.0,0.00784,,
11/19/2004,19:00:00,8.3,7.245,29.8,0.00933,,
11/19/2004,20:00:00,8.6,7.507,27.9,0.00874,,
11/19/2004,21:00:00,4.3,3.753,6.5,0.00204,,
11/19/2004,22:00:00,2.6,2.270,3.6,0.00113,,
11/19/2004,23:00:00,2.6,2.270,4.0,0.00125,,
11/20/2004,0:00:00,2.7,2.357,3.6,0.00112,,
11/20/2004,1:00:00,2.7,2.357,4.0,0.00124,,
11/20/2004,2:00:00,2.6,2.270,3.5,0.00111,,
11/20/2004,3:00:00,2.4,2.095,2.4,0.00075,,
11/20/2004,4:00:00,-200,-174.581,2.3,0.00072,,
11/20/2004,5:00:00,0.6,0.524,1.5,0.00047,,
11/20/2004,6:00:00,0.7,0.611,2.8,0.00088,,
11/20/2004,7:00:00,1.2,1.047,6.0,0.00188,,
11/20/2004,8:00:00,2,1.746,11.1,0.00348,,
11/20/2004,9:00:00,2.8,2.444,15.3,0.00478,,
11/20/2004,10:00:00,2.9,2.531,17.1,0.00536,,
11/20/2004,11:00:00,2.2,1.920,10.3,0.00323,,
11/20/2004,12:00:00,1.6,1.397,8.5,0.00266,,
11/20/2004,13:00:00,1.5,1.309,10.4,0.00326,,
11/20/2004,14:00:00,1.9,1.659,10.9,0.00340,,
11/20/2004,15:00:00,1.5,1.309,10.6,0.00332,,
11/20/2004,16:00:00,1.8,1.571,11.1,0.00347,,
11/20/2004,17:00:00,3.4,2.968,21.1,0.00661,,
11/20/2004,18:00:00,4.6,4.015,22.3,0.00698,,
11/20/2004,19:00:00,1.6,1.397,10.6,0.00331,,
11/20/2004,20:00:00,1.2,1.047,8.4,0.00263,,
11/20/2004,21:00:00,1.2,1.047,7.6,0.00237,,
11/20/2004,22:00:00,0.9,0.786,7.1,0.00222,,
11/20/2004,23:00:00,0.7,0.611,7.2,0.00226,,
11/21/2004,0:00:00,2.5,2.182,13.9,0.00436,,
11/21/2004,1:00:00,1.5,1.309,9.7,0.00305,,
11/21/2004,2:00:00,0.5,0.436,4.9,0.00154,,
11/21/2004,3:00:00,0.3,0.262,5.1,0.00159,,
11/21/2004,4:00:00,0.5,0.436,5.6,0.00176,,
11/21/2004,5:00:00,0.1,0.087,2.8,0.00086,,
